"Longitude","Latitude","Admin","Year","disease"
-44,-18,2,2017,"yf"
-44,-18,2,2018,"yf"
14.58194,-3.21889,2,2018,"yf"
-48.496574,-21.261555,2,2016,"yf"
-48.496574,-21.261555,2,2017,"yf"
-43.861668,-16.735001,2,2016,"yf"
20.033331,-11.85,1,2016,"yf"
22.41667,-1.41667,2,2016,"yf"
12.35,-5.933333,2,2016,"yf"
12.35,-5.933333,2,2016,"yf"
36.816669,-1.28333,2,2016,"yf"
36.816669,-1.28333,2,2016,"yf"
36.816669,-1.28333,2,2016,"yf"
8.3,8.53333,1,2018,"yf"
8.3,8.53333,1,2019,"yf"
8.3,8.53333,1,2018,"yf"
8.3,8.53333,1,2018,"yf"
-35.209442,-5.795,2,2015,"yf"
-49.374199,-20.876892,2,2016,"yf"
-46.362019,-23.18203,2,2017,"yf"
-46.362019,-23.18203,2,2018,"yf"
15.377524,-4.414687,2,2016,"yf"
15.28535,-5.61754,2,2016,"yf"
6,10,2,2018,"yf"
6,10,2,2018,"yf"
6,10,2,2019,"yf"
6,10,2,2018,"yf"
-43.103611,-22.883329,2,2017,"yf"
-42.531109,-22.28194,2,2018,"yf"
-43.846668,-19.985556,2,2018,"yf"
-43.846668,-19.985556,2,2018,"yf"
-60.373684,-5.126305,2,2017,"yf"
-49.302589,-21.452101,2,2017,"yf"
-49.302589,-21.452101,2,2017,"yf"
-49.302589,-21.452101,2,2017,"yf"
13.91227,-5.51847,2,2016,"yf"
13.91227,-5.51847,2,2016,"yf"
13.91227,-5.51847,2,2016,"yf"
30.304831,-0.93702,1,2016,"yf"
30.304831,-0.93702,1,2016,"yf"
30.265278,-0.881944,1,2016,"yf"
30.265278,-0.881944,1,2016,"yf"
30.265278,-0.881944,1,2016,"yf"
15.33362,-5.28702,2,2016,"yf"
11.41667,-2.73333,2,2016,"yf"
28.250759,4.64083,2,2018,"yf"
-52.169628,2.70795,2,2017,"yf"
4.838763,7.088721,2,2019,"yf"
-48.82032,-21.10148,2,2017,"yf"
-48.360279,-10.212778,1,2015,"yf"
-53,-4,1,2015,"yf"
-53,-4,1,2017,"yf"
-53,-4,1,2017,"yf"
-53,-4,1,2018,"yf"
-53,-4,1,2017,"yf"
-55.166664,5.833334,2,2017,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2017,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51,-24,2,2019,"yf"
-51.333328,-24.5,2,2019,"yf"
-55.133331,5.78333,2,2017,"yf"
-37,-8,2,2017,"yf"
-47.025612,-24.28854,2,2018,"yf"
-43.178612,-22.504999,2,2018,"yf"
-42.03936,-19.758989,2,2017,"yf"
-42.03936,-19.758989,2,2017,"yf"
-42.03936,-19.758989,2,2017,"yf"
-42.03936,-19.758989,2,2017,"yf"
-42.03936,-19.758989,2,2017,"yf"
-48.909542,-21.18684,2,2016,"yf"
-48.909542,-21.18684,2,2016,"yf"
-48.909542,-21.18684,2,2017,"yf"
-48.909542,-21.18684,2,2016,"yf"
-48.909542,-21.18684,2,2016,"yf"
-47.649166,-22.725279,2,2018,"yf"
9.75,9.166667,2,2018,"yf"
-46.562714,-21.788338,2,2017,"yf"
-42.908611,-20.416389,2,2018,"yf"
-41.949619,-20.897129,2,2017,"yf"
-41.949619,-20.897129,2,2017,"yf"
-49.376629,-21.042431,2,2016,"yf"
-49.376629,-21.042431,2,2016,"yf"
-49.398079,-21.10737,2,2017,"yf"
-49.398079,-21.10737,2,2016,"yf"
-54.295067,-15.560531,2,2018,"yf"
21.736542,-5.149982,1,2016,"yf"
24,-4,1,2016,"yf"
14.5,-5.5,2,2016,"yf"
31.416668,-0.666667,1,2016,"yf"
31.416668,-0.666667,1,2016,"yf"
31.416668,-0.666667,1,2016,"yf"
31.416668,-0.666667,1,2016,"yf"
31.416668,-0.666667,1,2016,"yf"
-75,-5,1,2015,"yf"
-75,-5,1,2015,"yf"
-47.81028,-21.1775,2,2016,"yf"
-47.81028,-21.1775,2,2017,"yf"
-46.684959,-23.609606,2,2018,"yf"
-43.765419,-20.117041,2,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2017,"yf"
-42.665638,-22.189957,1,2018,"yf"
-42.5,-22.25,2,2018,"yf"
-42.5,-22.25,2,2018,"yf"
-42.5,-22.25,2,2018,"yf"
-43.2075,-22.902781,2,2017,"yf"
-43.2075,-22.902781,2,2018,"yf"
-43.2075,-22.902781,2,2016,"yf"
-43.2075,-22.902781,2,2018,"yf"
-43.2075,-22.902781,2,2018,"yf"
-43.2075,-22.902781,2,2017,"yf"
-43.172897,-22.906847,2,2018,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2015,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-36,-5.75,2,2017,"yf"
-54,-30,2,2017,"yf"
-40.939758,-20.78326,2,2018,"yf"
-45.766666,-22.799999,2,2016,"yf"
-45.766666,-22.799999,2,2016,"yf"
-45.766666,-22.799999,2,2016,"yf"
6.833333,4.75,2,2019,"yf"
6.833333,4.75,2,2018,"yf"
6.833333,4.75,2,2019,"yf"
6.833333,4.75,2,2018,"yf"
6.833333,4.75,2,2018,"yf"
-63,-11,2,2018,"yf"
-63,-11,2,2015,"yf"
-61,1,2,2015,"yf"
-60.894932,0.15636,2,2017,"yf"
-50.666672,-20.26667,2,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
29.916668,-0.75,1,2016,"yf"
-54.909332,-4.100794,2,2017,"yf"
-54.909332,-4.100794,2,2017,"yf"
-38.511002,-12.971,2,2017,"yf"
-38.511002,-12.971,2,2017,"yf"
-38.511002,-12.971,2,2017,"yf"
13.269234,-8.805688,2,2016,"yf"
-79.423431,-1.11326,2,2018,"yf"
-50,-27,2,2017,"yf"
-50,-27,2,2019,"yf"
-50,-27,2,2019,"yf"
-50,-27,2,2019,"yf"
-52.436043,-29.723991,2,2017,"yf"
-52.436043,-29.723991,2,2017,"yf"
-46.564999,-23.69389,2,2018,"yf"
-41.746941,-21.646111,2,2017,"yf"
-54.284988,-16.445471,2,2017,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2018,"yf"
-49.37944,-20.819719,2,2017,"yf"
-49.37944,-20.819719,2,2017,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2016,"yf"
-49.37944,-20.819719,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2016,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2016,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2018,"yf"
-49,-22,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2019,"yf"
-49,-22,2,2019,"yf"
-49,-22,2,2017,"yf"
-49,-22,2,2018,"yf"
-46.636108,-23.547501,2,2018,"yf"
-46.636108,-23.547501,2,2018,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2018,"yf"
-46.636108,-23.547501,2,2017,"yf"
-46.636108,-23.547501,2,2019,"yf"
-46.636108,-23.547501,2,2018,"yf"
-42.131592,-22.850269,2,2017,"yf"
-47.112804,-23.54011,2,2017,"yf"
-42.097961,-21.874018,2,2017,"yf"
-45.596809,-23.761049,2,2018,"yf"
-46.391941,-23.96306,2,2018,"yf"
-49.107449,-16.723225,2,2016,"yf"
-37.5,-10.5,2,2017,"yf"
-48.790371,-20.780661,2,2017,"yf"
-48.790371,-20.780661,2,2016,"yf"
-48.790371,-20.780661,2,2016,"yf"
-48.790371,-20.780661,2,2016,"yf"
-5.66654,11.31755,2,2019,"yf"
-5.66654,11.31755,2,2019,"yf"
-5.66654,11.31755,2,2019,"yf"
5.393955,13.11772,2,2018,"yf"
36.401482,5.46208,2,2016,"yf"
37.957767,3.47161,2,2018,"yf"
-44.555031,-18.512178,1,2017,"yf"
-49.02475,-20.923771,2,2016,"yf"
-49.02475,-20.923771,2,2016,"yf"
-49.02475,-20.923771,2,2017,"yf"
-41.50528,-17.8575,2,2017,"yf"
-42.801945,-5.089167,2,2019,"yf"
-42.978222,-22.4167,2,2018,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2015,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2015,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2015,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2018,"yf"
-48,-10.5,2,2018,"yf"
-48,-10.5,2,2017,"yf"
-48,-10.5,2,2018,"yf"
-45.547962,-22.957632,2,2017,"yf"
-45.547962,-22.957632,2,2017,"yf"
-45.25333,-21.696939,2,2017,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.866671,-0.21667,2,2016,"yf"
20.790552,2.296943,2,2016,"yf"
-45.036331,-23.426207,2,2018,"yf"
-45.036331,-23.426207,2,2018,"yf"
-45.036331,-23.426207,2,2018,"yf"
-45.036331,-23.426207,2,2017,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
15.406808,-7.173673,1,2016,"yf"
-40.353661,-17.848591,2,2018,"yf"
-43.700279,-22.24556,2,2018,"yf"
-46.97488,-22.977461,2,2018,"yf"
-46.97488,-22.977461,2,2018,"yf"
-46.97488,-22.977461,2,2018,"yf"
-46.97488,-22.977461,2,2018,"yf"
-70.75,0.75,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
13.34962,-8.897137,1,2016,"yf"
-40.295776,-20.297619,2,2017,"yf"
-40.33778,-20.319441,2,2017,"yf"
0.5,7,2,2016,"yf"
-47.408985,-23.582232,2,2018,"yf"
13.51966,-6.58717,1,2016,"yf"
13.51966,-6.58717,1,2016,"yf"
13.51966,-6.58717,1,2016,"yf"
13.51966,-6.58717,1,2016,"yf"
13.51966,-6.58717,1,2016,"yf"
6.25,12.16667,1,2018,"yf"
6.25,12.16667,1,2019,"yf"
6.25,12.16667,1,2019,"yf"
6.25,12.16667,1,2018,"yf"
6.25,12.16667,1,2018,"yf"
-11.79192,8.56028,0,2015,"yf"
-61.25317,10.46864,0,2016,"yf"
-59.561951,13.17871,0,2016,"yf"
-61.25317,10.46864,0,2016,"yf"
-60.968712,13.89787,0,2016,"yf"
-80.102661,8.50719,0,2016,"yf"
-80.102661,8.50719,0,2016,"yf"
-11.79192,8.56028,0,2016,"yf"
-11.79192,8.56028,0,2016,"yf"
6.73659,0.45699,0,2016,"yf"
6.73659,0.45699,0,2016,"yf"
29.91765,-1.99789,0,2016,"yf"
29.91765,-1.99789,0,2016,"yf"
29.91765,-1.99789,0,2016,"yf"
29.91765,-1.99789,0,2016,"yf"
-23.967791,15.97897,0,2016,"yf"
0.97572,8.53496,0,2017,"yf"
-15.5,13.5,0,2018,"yf"
-15.5,13.5,0,2018,"yf"
-9.30791,6.44809,0,2018,"yf"
-15.5,13.5,0,2019,"yf"
-15.5,13.5,0,2019,"yf"
-15.5,13.5,0,2019,"yf"
14.2250605,9.6554876,-999,2023,"yf"
-10.8000051,10.2587018,2,2023,"yf"
-13.3067562,12.4894021,-999,2023,"yf"
-10.1311163,8.5649688,2,2023,"yf"
5.2579968,14.8904575,2,2024,"yf"
3.6217802,6.5227044,1,2024,"yf"
28.3987842,4.5775693,2,2024,"yf"
28.2643567,4.6340106,2,2024,"yf"
27.4673845,5.6052635,2,2024,"yf"
29.1332489,4.7928294,2,2024,"yf"
27.4702698,5.0725907,2,2024,"yf"
29.4527538,4.9108082,2,2024,"yf"
32.4467238,0.063019,2,2022,"yf"
37.5833061,0.355636,2,2022,"yf"
-1.023194,7.946527,1,2021,"yf"
-2.1450245,10.2529757,1,2021,"yf"
-1.023194,7.946527,1,2021,"yf"
0.262456747564781,9.17230603046606,1,2021,"yf"
-63.167769,9.7466994,2,2021,"yf"
7.5138947,6.4482701,1,2021,"yf"
6.9369559,6.2208997,1,2021,"yf"
8.7403687,7.3369024,1,2021,"yf"
5.9339181,5.7040308,1,2021,"yf"
3.6146534,8.1573809,1,2021,"yf"
5.598321,9.9309224,1,2021,"yf"
4.5199593,7.5628964,1,2021,"yf"
-12.2118824,14.4581116,2,2020,"yf"
-12.1747077,12.5604607,2,2020,"yf"
-11.7552333,12.836369,2,2020,"yf"
-13.594313,15.9650839,2,2020,"yf"
-13.3067562,12.4894021,2,2020,"yf"
-13.5147735,9.7907348,2,2020,"yf"
-9.8850586,10.6489229,2,2020,"yf"
6.3013432,6.2213208,2,2020,"yf"
7.5138947,6.4482701,1,2020,"yf"
10.1703797,10.8577997,-999,2020,"yf"
7.654811,6.9876439,2,2020,"yf"
8.0028892,6.4725373,2,2020,"yf"
-54.02893,3.6413216,1,2020,"yf"
10.997658,-2.9278774,2,2020,"yf"
0.3549093,10.5016095,2,2020,"yf"
38.0631455,8.1824372,1,2020,"yf"
31.5370003,3.8204234,2,2020,"yf"
31.417046,2.1127266,-999,2019,"yf"
30.9403023,3.2873127,-999,2020,"yf"
31.7280955,3.6527376,-999,2020,"yf"
-8.0738001,12.7453724,2,2019,"yf"
-7.4381355,10.8905186,2,2019,"yf"
9.9991943,10.7760624,1,2019,"yf"
7.6305748,12.3796707,1,2019,"yf"
5.9304056,6.6341831,1,2019,"yf"
8.0137302,6.2649232,1,2019,"yf"
-61.700565,5.3471799,1,2019,"yf"
8.0475413,6.5792499,2,2019,"yf"
-48.1086974,-24.5222513,2,2019,"yf"
-48.5938061,-24.5853821,2,2019,"yf"
-48.5048959,-24.7561862,2,2019,"yf"
-48.108265,-24.7300224,2,2019,"yf"
-48.0019229,-24.6943219,2,2019,"yf"
-47.8825849,-24.7139663,2,2019,"yf"
-47.8493987,-24.5083434,2,2019,"yf"
-46.699658,-22.6126745,2,2019,"yf"
-47.9279696,-24.3843891,2,2019,"yf"
-49.0083777,-24.6574438,2,2019,"yf"
-46.4161397,-22.89091,2,2019,"yf"
-48.7162067,-25.4328356,2,2019,"yf"
-48.9907432,-24.6592256,2,2019,"yf"
11.866362,-4.7691623,2,2018,"yf"
-52.3263616,4.727321,1,2018,"yf"
-46.5857876,-23.3182416,2,2018,"yf"
-44.3185172,-23.0069216,2,2018,"yf"
-43.7022996,-22.2449114,2,2018,"yf"
-42.9755379,-22.4170038,2,2018,"yf"
-43.9386685,-19.919052,2,2018,"yf"
4.3874051,8.9668961,1,2017,"yf"
8.5919561,12.0021794,1,2017,"yf"
4.0104895,11.5154127,1,2017,"yf"
6.6905836,7.7337325,1,2017,"yf"
7.7118003,8.5474692,1,2017,"yf"
6.2235819,12.1221805,1,2017,"yf"
13.34962,-8.897137,2,2015,"yf"
15.5943388,-12.5268221,1,2016,"yf"
13.914399,-12.8003744,1,2016,"yf"
14.6587821,-14.9280553,1,2016,"yf"
15.4068079,-10.595191,1,2016,"yf"
15.4068079,-7.1736732,1,2016,"yf"
13.914399,-5.2365685,1,2016,"yf"
15.310528,-4.3032527,1,2016,"yf"
31.9017954,-0.4463691,2,2016,"yf"
29.9277947,-0.751849,2,2016,"yf"
30.2512728,-0.9807341,2,2016,"yf"
31.6054893,-0.1432752,2,2016,"yf"
31.7651362,-0.0952831,2,2016,"yf"
31.2168466,-0.2240696,2,2016,"yf"
31.3541631,-0.7082941,2,2016,"yf"
